Linea;Partida;Dias;Hora;Minuto;Recorrido
Linea 109 Barrio Chaplin;B.Asencio;Sabado;10;0;Retorno:Yapeyu, Bulevard, Purificacion, Juncal, Avda Salto, J. P. Varela, Florida, Montecaseros, Avda.Soriano, E.Rios, Artigas, G.Ruiz, Avda.Soriano.
Linea 109 Barrio Chaplin;B.Asencio;Sabado;10;30;Retorno:Yapeyu, Bulevard, Purificacion, Juncal, Avda Salto, J. P. Varela, Florida, Montecaseros, Avda.Soriano, E.Rios, Artigas, G.Ruiz, Avda.Soriano.
Linea 109 Barrio Chaplin;B.Asencio;Sabado;11;0;Retorno:Yapeyu, Bulevard, Purificacion, Juncal, Avda Salto, J. P. Varela, Florida, Montecaseros, Avda.Soriano, E.Rios, Artigas, G.Ruiz, Avda.Soriano.
Linea 109 Barrio Chaplin;B.Asencio;Sabado;11;30;Retorno:Yapeyu, Bulevard, Purificacion, Juncal, Avda Salto, J. P. Varela, Florida, Montecaseros, Avda.Soriano, E.Rios, Artigas, G.Ruiz, Avda.Soriano.
Linea 109 Barrio Chaplin;B.Asencio;Sabado;12;0;Retorno:Yapeyu, Bulevard, Purificacion, Juncal, Avda Salto, J. P. Varela, Florida, Montecaseros, Avda.Soriano, E.Rios, Artigas, G.Ruiz, Avda.Soriano.
Linea 109 Barrio Chaplin;B.Asencio;Sabado;12;30;Retorno:Yapeyu, Bulevard, Purificacion, Juncal, Avda Salto, J. P. Varela, Florida, Montecaseros, Avda.Soriano, E.Rios, Artigas, G.Ruiz, Avda.Soriano.
Linea 109 Barrio Chaplin;B.Asencio;Sabado;13;0;Retorno:Yapeyu, Bulevard, Purificacion, Juncal, Avda Salto, J. P. Varela, Florida, Montecaseros, Avda.Soriano, E.Rios, Artigas, G.Ruiz, Avda.Soriano.
Linea 109 Barrio Chaplin;B.Asencio;Sabado;15;30;Retorno:Yapeyu, Bulevard, Purificacion, Juncal, Avda Salto, J. P. Varela, Florida, Montecaseros, Avda.Soriano, E.Rios, Artigas, G.Ruiz, Avda.Soriano.
Linea 109 Barrio Chaplin;B.Asencio;Sabado;16;30;Retorno:Yapeyu, Bulevard, Purificacion, Juncal, Avda Salto, J. P. Varela, Florida, Montecaseros, Avda.Soriano, E.Rios, Artigas, G.Ruiz, Avda.Soriano.
Linea 109 Barrio Chaplin;B.Asencio;Sabado;17;30;Retorno:Yapeyu, Bulevard, Purificacion, Juncal, Avda Salto, J. P. Varela, Florida, Montecaseros, Avda.Soriano, E.Rios, Artigas, G.Ruiz, Avda.Soriano.
Linea 109 Barrio Chaplin;B.Asencio;Sabado;18;30;Retorno:Yapeyu, Bulevard, Purificacion, Juncal, Avda Salto, J. P. Varela, Florida, Montecaseros, Avda.Soriano, E.Rios, Artigas, G.Ruiz, Avda.Soriano.
Linea 109 Barrio Chaplin;B.Asencio;Sabado;13;30;Retorno:Yapeyu, Bulevard, Purificacion, Juncal, Avda Salto, J. P. Varela, Florida, Montecaseros, Avda.Soriano, E.Rios, Artigas, G.Ruiz, Avda.Soriano.
Linea 109 Barrio Chaplin;B.Asencio;Sabado;14;30;Retorno:Yapeyu, Bulevard, Purificacion, Juncal, Avda Salto, J. P. Varela, Florida, Montecaseros, Avda.Soriano, E.Rios, Artigas, G.Ruiz, Avda.Soriano.
Linea 109 Barrio Chaplin;B.Asencio;Sabado;19;30;Retorno:Yapeyu, Bulevard, Purificacion, Juncal, Avda Salto, J. P. Varela, Florida, Montecaseros, Avda.Soriano, E.Rios, Artigas, G.Ruiz, Avda.Soriano.
Linea 109 Barrio Chaplin;B.Asencio;Sabado;20;30;Retorno:Yapeyu, Bulevard, Purificacion, Juncal, Avda Salto, J. P. Varela, Florida, Montecaseros, Avda.Soriano, E.Rios, Artigas, G.Ruiz, Avda.Soriano.
Linea 109 Barrio Chaplin;B.Asencio;Sabado;21;30;Retorno:Yapeyu, Bulevard, Purificacion, Juncal, Avda Salto, J. P. Varela, Florida, Montecaseros, Avda.Soriano, E.Rios, Artigas, G.Ruiz, Avda.Soriano.
Linea 109 Barrio Chaplin;G.Ruiz y Soriano;Domingo;8;0;Ida: Avda. Soriano, Zorrilla, Uruguay, Cerrito, Lucas Piriz, Dr.Verocay, Andresito, F.Argento,B.de las Piedras, G.de Asencio, Yapeyu.
Linea 109 Barrio Chaplin;G.Ruiz y Soriano;Domingo;9;0;Ida: Avda. Soriano, Zorrilla, Uruguay, Cerrito, Lucas Piriz, Dr.Verocay, Andresito, F.Argento,B.de las Piedras, G.de Asencio, Yapeyu.
Linea 109 Barrio Chaplin;G.Ruiz y Soriano;Domingo;10;0;Ida: Avda. Soriano, Zorrilla, Uruguay, Cerrito, Lucas Piriz, Dr.Verocay, Andresito, F.Argento,B.de las Piedras, G.de Asencio, Yapeyu.
Linea 109 Barrio Chaplin;G.Ruiz y Soriano;Domingo;11;0;Ida: Avda. Soriano, Zorrilla, Uruguay, Cerrito, Lucas Piriz, Dr.Verocay, Andresito, F.Argento,B.de las Piedras, G.de Asencio, Yapeyu.
Linea 109 Barrio Chaplin;G.Ruiz y Soriano;Domingo;12;0;Ida: Avda. Soriano, Zorrilla, Uruguay, Cerrito, Lucas Piriz, Dr.Verocay, Andresito, F.Argento,B.de las Piedras, G.de Asencio, Yapeyu.
Linea 109 Barrio Chaplin;G.Ruiz y Soriano;Domingo;13;0;Ida: Avda. Soriano, Zorrilla, Uruguay, Cerrito, Lucas Piriz, Dr.Verocay, Andresito, F.Argento,B.de las Piedras, G.de Asencio, Yapeyu.
Linea 109 Barrio Chaplin;G.Ruiz y Soriano;Domingo;18;0;Ida: Avda. Soriano, Zorrilla, Uruguay, Cerrito, Lucas Piriz, Dr.Verocay, Andresito, F.Argento,B.de las Piedras, G.de Asencio, Yapeyu.
Linea 109 Barrio Chaplin;G.Ruiz y Soriano;Domingo;19;0;Ida: Avda. Soriano, Zorrilla, Uruguay, Cerrito, Lucas Piriz, Dr.Verocay, Andresito, F.Argento,B.de las Piedras, G.de Asencio, Yapeyu.
Linea 109 Barrio Chaplin;G.Ruiz y Soriano;Domingo;20;0;Ida: Avda. Soriano, Zorrilla, Uruguay, Cerrito, Lucas Piriz, Dr.Verocay, Andresito, F.Argento,B.de las Piedras, G.de Asencio, Yapeyu.
Linea 109 Barrio Chaplin;G.Ruiz y Soriano;Domingo;21;0;Ida: Avda. Soriano, Zorrilla, Uruguay, Cerrito, Lucas Piriz, Dr.Verocay, Andresito, F.Argento,B.de las Piedras, G.de Asencio, Yapeyu.
Linea 109 Barrio Chaplin;B.Asencio;Domingo;7;30;Retorno:Yapeyu, Bulevard, Purificacion, Juncal, Avda Salto, J. P. Varela, Florida, Montecaseros, Avda.Soriano, E.Rios, Artigas, G.Ruiz, Avda.Soriano.
Linea 109 Barrio Chaplin;B.Asencio;Domingo;8;30;Retorno:Yapeyu, Bulevard, Purificacion, Juncal, Avda Salto, J. P. Varela, Florida, Montecaseros, Avda.Soriano, E.Rios, Artigas, G.Ruiz, Avda.Soriano.
Linea 109 Barrio Chaplin;B.Asencio;Domingo;9;30;Retorno:Yapeyu, Bulevard, Purificacion, Juncal, Avda Salto, J. P. Varela, Florida, Montecaseros, Avda.Soriano, E.Rios, Artigas, G.Ruiz, Avda.Soriano.
Linea 109 Barrio Chaplin;B.Asencio;Domingo;10;30;Retorno:Yapeyu, Bulevard, Purificacion, Juncal, Avda Salto, J. P. Varela, Florida, Montecaseros, Avda.Soriano, E.Rios, Artigas, G.Ruiz, Avda.Soriano.
Linea 109 Barrio Chaplin;B.Asencio;Domingo;11;30;Retorno:Yapeyu, Bulevard, Purificacion, Juncal, Avda Salto, J. P. Varela, Florida, Montecaseros, Avda.Soriano, E.Rios, Artigas, G.Ruiz, Avda.Soriano.
Linea 109 Barrio Chaplin;B.Asencio;Domingo;12;30;Retorno:Yapeyu, Bulevard, Purificacion, Juncal, Avda Salto, J. P. Varela, Florida, Montecaseros, Avda.Soriano, E.Rios, Artigas, G.Ruiz, Avda.Soriano.
Linea 109 Barrio Chaplin;B.Asencio;Domingo;13;30;Retorno:Yapeyu, Bulevard, Purificacion, Juncal, Avda Salto, J. P. Varela, Florida, Montecaseros, Avda.Soriano, E.Rios, Artigas, G.Ruiz, Avda.Soriano.
Linea 109 Barrio Chaplin;B.Asencio;Domingo;17;30;Retorno:Yapeyu, Bulevard, Purificacion, Juncal, Avda Salto, J. P. Varela, Florida, Montecaseros, Avda.Soriano, E.Rios, Artigas, G.Ruiz, Avda.Soriano.
Linea 109 Barrio Chaplin;B.Asencio;Domingo;18;30;Retorno:Yapeyu, Bulevard, Purificacion, Juncal, Avda Salto, J. P. Varela, Florida, Montecaseros, Avda.Soriano, E.Rios, Artigas, G.Ruiz, Avda.Soriano.
Linea 109 Barrio Chaplin;B.Asencio;Domingo;19;30;Retorno:Yapeyu, Bulevard, Purificacion, Juncal, Avda Salto, J. P. Varela, Florida, Montecaseros, Avda.Soriano, E.Rios, Artigas, G.Ruiz, Avda.Soriano.
Linea 109 Barrio Chaplin;B.Asencio;Domingo;20;30;Retorno:Yapeyu, Bulevard, Purificacion, Juncal, Avda Salto, J. P. Varela, Florida, Montecaseros, Avda.Soriano, E.Rios, Artigas, G.Ruiz, Avda.Soriano.
Linea 109 Barrio Chaplin;B.Asencio;Domingo;21;30;Retorno:Yapeyu, Bulevard, Purificacion, Juncal, Avda Salto, J. P. Varela, Florida, Montecaseros, Avda.Soriano, E.Rios, Artigas, G.Ruiz, Avda.Soriano.
Linea 110 Barrio Norte -Centro - Hospital;B.Norte;lunes;6;30;Ida: Avda. de las Americas, Bvar. Artigas, 25 de Mayo, Zorrilla, Leandro Gomez, Montecaseros, Hospital.
Linea 110 Barrio Norte -Centro - Hospital;B.Norte;lunes;7;0;Ida: Avda. de las Americas, Bvar. Artigas, 25 de Mayo, Zorrilla, Leandro Gomez, Montecaseros, Hospital.
Linea 110 Barrio Norte -Centro - Hospital;B.Norte;lunes;8;0;Ida: Avda. de las Americas, Bvar. Artigas, 25 de Mayo, Zorrilla, Leandro Gomez, Montecaseros, Hospital.
Linea 110 Barrio Norte -Centro - Hospital;B.Norte;lunes;8;30;Ida: Avda. de las Americas, Bvar. Artigas, 25 de Mayo, Zorrilla, Leandro Gomez, Montecaseros, Hospital.
Linea 110 Barrio Norte -Centro - Hospital;B.Norte;lunes;9;0;Ida: Avda. de las Americas, Bvar. Artigas, 25 de Mayo, Zorrilla, Leandro Gomez, Montecaseros, Hospital.
Linea 110 Barrio Norte -Centro - Hospital;B.Norte;lunes;9;30;Ida: Avda. de las Americas, Bvar. Artigas, 25 de Mayo, Zorrilla, Leandro Gomez, Montecaseros, Hospital.
Linea 110 Barrio Norte -Centro - Hospital;B.Norte;lunes;10;0;Ida: Avda. de las Americas, Bvar. Artigas, 25 de Mayo, Zorrilla, Leandro Gomez, Montecaseros, Hospital.
Linea 110 Barrio Norte -Centro - Hospital;B.Norte;lunes;10;30;Ida: Avda. de las Americas, Bvar. Artigas, 25 de Mayo, Zorrilla, Leandro Gomez, Montecaseros, Hospital.
Linea 110 Barrio Norte -Centro - Hospital;B.Norte;lunes;11;0;Ida: Avda. de las Americas, Bvar. Artigas, 25 de Mayo, Zorrilla, Leandro Gomez, Montecaseros, Hospital.
Linea 110 Barrio Norte -Centro - Hospital;B.Norte;lunes;11;30;Ida: Avda. de las Americas, Bvar. Artigas, 25 de Mayo, Zorrilla, Leandro Gomez, Montecaseros, Hospital.
Linea 110 Barrio Norte -Centro - Hospital;B.Norte;lunes;12;0;Ida: Avda. de las Americas, Bvar. Artigas, 25 de Mayo, Zorrilla, Leandro Gomez, Montecaseros, Hospital.
Linea 110 Barrio Norte -Centro - Hospital;B.Norte;lunes;13;0;Ida: Avda. de las Americas, Bvar. Artigas, 25 de Mayo, Zorrilla, Leandro Gomez, Montecaseros, Hospital.
Linea 110 Barrio Norte -Centro - Hospital;B.Norte;lunes;13;30;Ida: Avda. de las Americas, Bvar. Artigas, 25 de Mayo, Zorrilla, Leandro Gomez, Montecaseros, Hospital.
Linea 110 Barrio Norte -Centro - Hospital;B.Norte;lunes;14;0;Ida: Avda. de las Americas, Bvar. Artigas, 25 de Mayo, Zorrilla, Leandro Gomez, Montecaseros, Hospital.
Linea 110 Barrio Norte -Centro - Hospital;B.Norte;lunes;14;30;Ida: Avda. de las Americas, Bvar. Artigas, 25 de Mayo, Zorrilla, Leandro Gomez, Montecaseros, Hospital.
Linea 110 Barrio Norte -Centro - Hospital;B.Norte;lunes;15;0;Ida: Avda. de las Americas, Bvar. Artigas, 25 de Mayo, Zorrilla, Leandro Gomez, Montecaseros, Hospital.
Linea 110 Barrio Norte -Centro - Hospital;B.Norte;lunes;15;30;Ida: Avda. de las Americas, Bvar. Artigas, 25 de Mayo, Zorrilla, Leandro Gomez, Montecaseros, Hospital.
Linea 110 Barrio Norte -Centro - Hospital;B.Norte;lunes;16;0;Ida: Avda. de las Americas, Bvar. Artigas, 25 de Mayo, Zorrilla, Leandro Gomez, Montecaseros, Hospital.
Linea 110 Barrio Norte -Centro - Hospital;B.Norte;lunes;16;30;Ida: Avda. de las Americas, Bvar. Artigas, 25 de Mayo, Zorrilla, Leandro Gomez, Montecaseros, Hospital.
Linea 110 Barrio Norte -Centro - Hospital;B.Norte;lunes;17;0;Ida: Avda. de las Americas, Bvar. Artigas, 25 de Mayo, Zorrilla, Leandro Gomez, Montecaseros, Hospital.
Linea 110 Barrio Norte -Centro - Hospital;B.Norte;lunes;17;30;Ida: Avda. de las Americas, Bvar. Artigas, 25 de Mayo, Zorrilla, Leandro Gomez, Montecaseros, Hospital.
Linea 110 Barrio Norte -Centro - Hospital;B.Norte;lunes;18;0;Ida: Avda. de las Americas, Bvar. Artigas, 25 de Mayo, Zorrilla, Leandro Gomez, Montecaseros, Hospital.
Linea 110 Barrio Norte -Centro - Hospital;B.Norte;lunes;18;30;Ida: Avda. de las Americas, Bvar. Artigas, 25 de Mayo, Zorrilla, Leandro Gomez, Montecaseros, Hospital.
Linea 110 Barrio Norte -Centro - Hospital;B.Norte;lunes;19;0;Ida: Avda. de las Americas, Bvar. Artigas, 25 de Mayo, Zorrilla, Leandro Gomez, Montecaseros, Hospital.
Linea 110 Barrio Norte -Centro - Hospital;B.Norte;lunes;19;30;Ida: Avda. de las Americas, Bvar. Artigas, 25 de Mayo, Zorrilla, Leandro Gomez, Montecaseros, Hospital.
Linea 110 Barrio Norte -Centro - Hospital;B.Norte;lunes;20;0;Ida: Avda. de las Americas, Bvar. Artigas, 25 de Mayo, Zorrilla, Leandro Gomez, Montecaseros, Hospital.
Linea 110 Barrio Norte -Centro - Hospital;B.Norte;lunes;20;30;Ida: Avda. de las Americas, Bvar. Artigas, 25 de Mayo, Zorrilla, Leandro Gomez, Montecaseros, Hospital.
Linea 110 Barrio Norte -Centro - Hospital;B.Norte;lunes;21;0;Ida: Avda. de las Americas, Bvar. Artigas, 25 de Mayo, Zorrilla, Leandro Gomez, Montecaseros, Hospital.
Linea 110 Barrio Norte -Centro - Hospital;Ela. Granja;lunes;7;30;Retorno : Soriano, Cerrito, Colon, Bvar. Artigas, Venezuela, Asuncion, Ecuador, Costa Rica.
Linea 110 Barrio Norte -Centro - Hospital;Ela. Granja;lunes;12;30;Retorno : Soriano, Cerrito, Colon, Bvar. Artigas, Venezuela, Asuncion, Ecuador, Costa Rica.
Linea 110 Barrio Norte -Centro - Hospital;Hospital;lunes;7;0;Retorno : Soriano, Cerrito, Colon, Bvar. Artigas, Venezuela, Asuncion, Ecuador, Costa Rica.
Linea 110 Barrio Norte -Centro - Hospital;Hospital;lunes;7;30;Retorno : Soriano, Cerrito, Colon, Bvar. Artigas, Venezuela, Asuncion, Ecuador, Costa Rica.
Linea 110 Barrio Norte -Centro - Hospital;Hospital;lunes;8;0;Retorno : Soriano, Cerrito, Colon, Bvar. Artigas, Venezuela, Asuncion, Ecuador, Costa Rica.
Linea 110 Barrio Norte -Centro - Hospital;Hospital;lunes;8;30;Retorno : Soriano, Cerrito, Colon, Bvar. Artigas, Venezuela, Asuncion, Ecuador, Costa Rica.
Linea 110 Barrio Norte -Centro - Hospital;Hospital;lunes;9;0;Retorno : Soriano, Cerrito, Colon, Bvar. Artigas, Venezuela, Asuncion, Ecuador, Costa Rica.
Linea 110 Barrio Norte -Centro - Hospital;Hospital;lunes;9;30;Retorno : Soriano, Cerrito, Colon, Bvar. Artigas, Venezuela, Asuncion, Ecuador, Costa Rica.
Linea 110 Barrio Norte -Centro - Hospital;Hospital;lunes;10;0;Retorno : Soriano, Cerrito, Colon, Bvar. Artigas, Venezuela, Asuncion, Ecuador, Costa Rica.
Linea 110 Barrio Norte -Centro - Hospital;Hospital;lunes;10;30;Retorno : Soriano, Cerrito, Colon, Bvar. Artigas, Venezuela, Asuncion, Ecuador, Costa Rica.
Linea 110 Barrio Norte -Centro - Hospital;Hospital;lunes;11;0;Retorno : Soriano, Cerrito, Colon, Bvar. Artigas, Venezuela, Asuncion, Ecuador, Costa Rica.
Linea 110 Barrio Norte -Centro - Hospital;Hospital;lunes;11;30;Retorno : Soriano, Cerrito, Colon, Bvar. Artigas, Venezuela, Asuncion, Ecuador, Costa Rica.
Linea 110 Barrio Norte -Centro - Hospital;Hospital;lunes;12;0;Retorno : Soriano, Cerrito, Colon, Bvar. Artigas, Venezuela, Asuncion, Ecuador, Costa Rica.
Linea 110 Barrio Norte -Centro - Hospital;Hospital;lunes;12;30;Retorno : Soriano, Cerrito, Colon, Bvar. Artigas, Venezuela, Asuncion, Ecuador, Costa Rica.
Linea 110 Barrio Norte -Centro - Hospital;Hospital;lunes;13;0;Retorno : Soriano, Cerrito, Colon, Bvar. Artigas, Venezuela, Asuncion, Ecuador, Costa Rica.
Linea 110 Barrio Norte -Centro - Hospital;Hospital;lunes;13;30;Retorno : Soriano, Cerrito, Colon, Bvar. Artigas, Venezuela, Asuncion, Ecuador, Costa Rica.
Linea 110 Barrio Norte -Centro - Hospital;Hospital;lunes;14;0;Retorno : Soriano, Cerrito, Colon, Bvar. Artigas, Venezuela, Asuncion, Ecuador, Costa Rica.
Linea 110 Barrio Norte -Centro - Hospital;Hospital;lunes;14;30;Retorno : Soriano, Cerrito, Colon, Bvar. Artigas, Venezuela, Asuncion, Ecuador, Costa Rica.
Linea 110 Barrio Norte -Centro - Hospital;Hospital;lunes;15;0;Retorno : Soriano, Cerrito, Colon, Bvar. Artigas, Venezuela, Asuncion, Ecuador, Costa Rica.
Linea 110 Barrio Norte -Centro - Hospital;Hospital;lunes;15;30;Retorno : Soriano, Cerrito, Colon, Bvar. Artigas, Venezuela, Asuncion, Ecuador, Costa Rica.
Linea 110 Barrio Norte -Centro - Hospital;Hospital;lunes;16;0;Retorno : Soriano, Cerrito, Colon, Bvar. Artigas, Venezuela, Asuncion, Ecuador, Costa Rica.
Linea 110 Barrio Norte -Centro - Hospital;Hospital;lunes;16;30;Retorno : Soriano, Cerrito, Colon, Bvar. Artigas, Venezuela, Asuncion, Ecuador, Costa Rica.
Linea 110 Barrio Norte -Centro - Hospital;Hospital;lunes;17;0;Retorno : Soriano, Cerrito, Colon, Bvar. Artigas, Venezuela, Asuncion, Ecuador, Costa Rica.
Linea 110 Barrio Norte -Centro - Hospital;Hospital;lunes;17;30;Retorno : Soriano, Cerrito, Colon, Bvar. Artigas, Venezuela, Asuncion, Ecuador, Costa Rica.
Linea 110 Barrio Norte -Centro - Hospital;Hospital;lunes;18;0;Retorno : Soriano, Cerrito, Colon, Bvar. Artigas, Venezuela, Asuncion, Ecuador, Costa Rica.
Linea 110 Barrio Norte -Centro - Hospital;Hospital;lunes;18;30;Retorno : Soriano, Cerrito, Colon, Bvar. Artigas, Venezuela, Asuncion, Ecuador, Costa Rica.
Linea 110 Barrio Norte -Centro - Hospital;Hospital;lunes;19;0;Retorno : Soriano, Cerrito, Colon, Bvar. Artigas, Venezuela, Asuncion, Ecuador, Costa Rica.
